,MAV,RMS,VAR,WL,ZC,SSC,WAMP,SSI,SD,ASM,ASS,CARD,COV,DAMV,DASDV,DVARV,IQR,KURT,LTKEO,MAD,SKEW,PF,BW,SE,PermEn,SamPen,FuzzyEn,ApEn,AMAX,PMI,HFMI
228,0.001600957,0.002402833,5.88E-06,1.433540629,301.1,311.8,688.8,0.004600423,0.002402831,1.251948317,27.2760095,782,4959.442161,0.001835519,0.002749285,7.72E-06,0.002012743,4.199388499,-6.213954752,0.00160096,-0.000269649,177.34375,53.90625,1.68E-09,0.693024375,0.005358484,0.003622299,0.003290975,0.010875974,0.49484781,0.074920049
229,0.002328988,0.003317861,1.12E-05,2.580118791,374.4,391.2,869.1,0.01092044,0.003317858,2.280078989,41.82305788,979,-1561.505256,0.002638158,0.003747949,1.42E-05,0.003121656,3.378272743,-5.378998587,0.002328993,0.000529965,164.84375,38.671875,2.83E-09,0.693058727,0.007317698,0.006671041,0.003429628,0.016420726,0.414263817,0.081528666
230,0.001249246,0.002558993,6.55E-06,0.844520428,230.4,239.2,496.1,0.004016517,0.002558993,0.765787783,17.87109277,613,-732.6855314,0.001379935,0.002807146,7.88E-06,0.001344231,19.10876563,-6.476266981,0.001249263,-0.000161424,170.3125,15.234375,2.87E-09,0.693034503,0.006503593,0.005663775,0.005187706,0.018138776,0.340944732,0.294336523
231,0.001702768,0.002300117,5.31E-06,1.351707176,252.9,300.3,680.5,0.003980526,0.002300113,1.277076112,28.21098504,750,-1240.244833,0.001804682,0.002432552,5.94E-06,0.002761645,3.822561918,-6.573795602,0.001702765,-0.000774274,150.78125,41.40625,1.70E-09,0.692780372,0.001865959,0.000552095,0.002855418,0.011425754,0.360023643,0.110699707
232,0.000867308,0.001429774,2.15E-06,0.79521104,311,323.9,702,0.001715295,0.001429773,0.692979076,20.39781468,799,2905.326366,0.000996505,0.001622744,2.76E-06,0.00116818,14.5272601,-7.267961338,0.000867298,-0.000679669,165.234375,75.390625,6.39E-10,0.692938606,0.00225032,0.000979666,0.002501313,0.010024579,0.749274075,0.099996592
233,0.001028643,0.001596152,2.56E-06,1.0194196,336.8,349.1,796.2,0.002284775,0.001596151,0.917549386,25.29941038,892,-2264.06287,0.00114413,0.001778292,3.18E-06,0.001428698,10.61962938,-6.976981232,0.001028626,0.000252289,166.796875,43.75,7.26E-10,0.693073991,0.002015181,0.001066942,0.002420046,0.010374929,0.252258919,0.16840317
234,0.002425526,0.003149586,9.97E-06,2.196466341,305.8,315.1,724.9,0.007828221,0.003149583,1.904037724,35.29232928,785,423.3763167,0.002801615,0.003636821,1.33E-05,0.003897052,1.211790534,-5.615519486,0.002425508,-0.00024482,192.96875,62.5,2.75E-09,0.692989027,0.0022917,0.000896177,0.00316611,0.013233041,0.377225812,0.068827357
235,0.00096752,0.00170668,2.93E-06,0.861201064,305.5,315.6,683.9,0.002303773,0.001706678,0.759503207,21.32734619,785,-1619.174961,0.001098471,0.001902977,3.65E-06,0.001310051,30.2004726,-6.979579159,0.000967521,-0.00014739,176.5625,47.65625,9.39E-10,0.693077542,0.002799963,0.001676665,0.00292461,0.014984048,0.095081761,0.327727141
236,0.001095116,0.001518917,2.33E-06,1.146839244,354.1,366.9,847.2,0.002169178,0.001518917,1.018458051,27.71961216,930,-74.9748326,0.001234488,0.001706489,2.94E-06,0.001668407,6.059578094,-7.013856119,0.001095116,-0.002026412,169.53125,49.21875,5.80E-10,0.693071977,0.0006447,-0.000290391,0.002076569,0.00920547,0.290459017,0.146288858
237,0.001338748,0.001980118,3.92E-06,1.307957382,332.3,344.6,783.9,0.003391173,0.001980117,1.156678535,28.41591853,864,-1098.410716,0.001515594,0.002217443,4.92E-06,0.002022042,13.36293249,-6.559218534,0.001338761,0.000557963,165.625,58.203125,1.04E-09,0.693026732,0.001388355,0.000387706,0.002585048,0.015269308,0.161951857,0.187315316
238,0.001188432,0.001534469,2.41E-06,1.027182286,291.4,302.6,690.8,0.001802626,0.001534464,0.88775872,23.43734492,747,661.5005295,0.00137692,0.001783895,3.25E-06,0.001939987,0.975864261,-7.085711533,0.001188427,0.003702449,193.359375,60.15625,6.71E-10,0.693036845,0.000267738,-0.001032831,0.002237257,0.005770366,0.468742039,0.059132398
239,0.001386434,0.001837475,3.40E-06,1.442063581,354.2,366.3,823.3,0.003047082,0.001837474,1.243630973,30.36349201,897,-85.72578991,0.001609446,0.002123893,4.55E-06,0.002193405,2.279595146,-6.561277039,0.00138644,0.000578373,187.109375,58.203125,8.73E-10,0.693071941,0.000891862,-8.46E-05,0.002260631,0.008812393,0.444449797,0.064738147
240,0.001007272,0.00132974,1.77E-06,1.009678769,340.6,350.5,798.1,0.001535776,0.001329738,0.873305019,25.09039652,867,14199.7532,0.001165911,0.001535007,2.36E-06,0.00160548,2.666420332,-7.232753078,0.001007249,-0.003002559,182.8125,77.734375,4.71E-10,0.693028761,0.000461361,-0.000414736,0.002003887,0.006742171,0.405015727,0.074133903
241,0.001127192,0.001707245,2.93E-06,1.188546433,360.1,372.6,817.5,0.002668164,0.001707244,1.026871781,27.18739332,911,-0.48014,0.001306095,0.001959466,3.86E-06,0.001627625,9.556797216,-6.73136182,0.001127191,-0.000376138,183.59375,35.15625,6.95E-10,0.693093562,0.00197489,0.000390545,0.002442684,0.010460813,0.148520942,0.142907171
242,0.001580782,0.002482022,6.25E-06,1.133325727,243.5,255.3,571.5,0.00403137,0.002482017,1.01960413,22.41806008,645,-705.2078268,0.001759823,0.002702346,7.42E-06,0.002144383,9.228730869,-6.536065189,0.001580732,0.005183831,172.265625,33.59375,1.91E-09,0.693001529,0.004635883,0.00223914,0.003565562,0.014786078,0.26607157,0.168528531
243,0.001325524,0.002066795,4.29E-06,1.574449838,401.4,415.5,933.1,0.004479533,0.002066794,1.3838468,33.66281089,1044,-2911.391394,0.00150954,0.002362153,5.61E-06,0.001849619,13.54843584,-6.210657026,0.001325529,-0.000312933,171.09375,67.578125,1.30E-09,0.69290143,0.00267724,0.001989859,0.002664923,0.015312963,0.136737687,0.16674568
244,0.001135876,0.001787411,3.21E-06,1.436080383,430.6,446.8,986,0.003521445,0.00178741,1.247191572,32.84121968,1098,3970.878529,0.001309098,0.002056982,4.25E-06,0.001619209,16.18356456,-6.425272354,0.001135881,-0.000658563,179.6875,65.234375,1.08E-09,0.693071974,0.004540204,0.003020482,0.002406262,0.013962485,0.178127844,0.218128776
245,0.001269437,0.002215352,5.02E-06,1.291015169,340.6,354.9,777.9,0.00449518,0.002215351,1.137415793,27.76189726,896,3562.856557,0.001442475,0.002549031,6.66E-06,0.001740483,22.78905354,-6.226675796,0.001269438,-0.000449782,178.125,57.8125,1.57E-09,0.693096118,0.004235112,0.00328334,0.003289726,0.017539305,0.176464974,0.198770373
246,0.001173239,0.001694569,2.90E-06,1.041965348,302.7,313.5,704.1,0.002256204,0.001694566,0.912780051,23.76263459,778,38.18281067,0.001341011,0.001921944,3.73E-06,0.001697096,6.075191763,-6.948620128,0.001173234,-0.00095285,179.6875,19.53125,8.66E-10,0.692940276,0.001028278,0.000181866,0.002506817,0.009092793,0.347871052,0.14739971
247,0.001450786,0.001994147,4.02E-06,1.256713385,292.9,304.3,694,0.003046129,0.001994146,1.098245004,25.99539524,757,645.9981683,0.001662319,0.002277141,5.25E-06,0.00224957,3.783046727,-6.617802964,0.001450791,-0.00079277,179.6875,58.984375,1.26E-09,0.692981995,0.001321005,6.52E-05,0.002662753,0.010052516,0.349920683,0.125585737
248,0.001935782,0.002518294,6.36E-06,1.665769142,290.5,303.3,687.1,0.004731314,0.00251829,1.440221653,29.84752009,744,85.69664768,0.00224195,0.002918748,8.54E-06,0.003138028,1.072369987,-6.092469234,0.001935794,-0.004263759,192.578125,66.40625,1.88E-09,0.693102074,0.002686012,0.000804296,0.002867437,0.009562679,0.534540794,0.059822467
249,0.001703585,0.00230245,5.35E-06,1.345036327,270.1,279.9,638.4,0.003698899,0.002302444,1.178880821,25.88340578,692,-1940.341793,0.001946507,0.0026025,6.83E-06,0.002644465,3.325150711,-6.463873634,0.001703557,-0.000800361,175.390625,35.9375,1.68E-09,0.692983597,0.001734105,1.60E-05,0.00295441,0.011377006,0.350331412,0.120730758
250,0.001532706,0.002065899,4.30E-06,1.305727037,291.7,303.1,677,0.003171297,0.002065895,1.131136801,26.18352437,738,-647.5027686,0.001771678,0.002351799,5.57E-06,0.002416309,3.130097009,-6.575850216,0.00153274,0.002184592,171.875,26.171875,1.40E-09,0.693086608,0.001355014,-0.000134584,0.002691244,0.010062136,0.292789637,0.084924091
251,0.000884035,0.001415826,2.01E-06,0.955776271,372.5,382.7,843.4,0.001879754,0.001415825,0.827456706,24.71730466,936,5392.150505,0.001022221,0.001596112,2.55E-06,0.00128675,22.45605419,-7.136296348,0.000884036,-0.00075343,182.421875,33.59375,4.79E-10,0.693066533,0.001493907,0.000570272,0.002240152,0.012552226,0.128459323,0.216694973
252,0.001129868,0.001587774,2.57E-06,0.74457961,222.9,233.5,516.5,0.001472231,0.001587772,0.646284554,17.12416759,572,-408.1106728,0.001303992,0.00180239,3.33E-06,0.001671997,4.262043831,-7.388957138,0.001129842,-0.000160086,178.125,53.90625,7.10E-10,0.693020494,0.000699301,-0.001118697,0.002866416,0.007157179,0.349100548,0.12773531
253,0.001774009,0.002255115,5.12E-06,1.856868439,353.3,365.6,842,0.004657305,0.002255113,1.612574482,35.07370438,909,-998.9891771,0.002045009,0.002591708,6.77E-06,0.00290863,0.294081027,-6.159349624,0.001774003,-0.000311765,183.203125,62.109375,1.28E-09,0.693089686,0.002198291,0.00089713,0.002388268,0.00803289,0.435549061,0.049549939
254,0.001651226,0.002223021,4.98E-06,1.50595611,308.6,321.1,733.2,0.003985737,0.002223017,1.322632271,29.55052689,801,-159.9857906,0.001882445,0.002524862,6.41E-06,0.002609927,4.069814282,-6.35257497,0.001651217,-0.002124038,174.21875,46.875,1.38E-09,0.693044049,0.002739124,0.000942321,0.002659578,0.012074496,0.286064224,0.105843162
255,0.00179732,0.002315048,5.39E-06,1.544552415,289.5,299.2,686,0.003992255,0.002315044,1.331813763,28.64645643,741,-1045.66004,0.002087233,0.002683067,7.23E-06,0.002918043,0.679889975,-6.277372084,0.001797291,0.000653852,198.828125,67.1875,1.54E-09,0.692970392,0.001349528,0.000254547,0.002737092,0.008596328,0.422021587,0.052421677
256,0.000715848,0.001102454,1.23E-06,0.541780696,259,271.6,606.3,0.000832057,0.001102452,0.486060525,16.15030931,679,-962.7501915,0.000799087,0.001208426,1.47E-06,0.001028375,13.79048785,-8.04307659,0.000715849,0.000290018,154.6875,32.421875,4.09E-10,0.692958765,0.000883653,-0.000898145,0.002401851,0.007471339,0.295646661,0.187906377
257,0.001407412,0.00191297,3.89E-06,1.148340174,273.1,285.6,638.2,0.002729715,0.001912968,0.988003063,23.54927181,702,321.4928917,0.001638146,0.002231921,5.30E-06,0.002157577,3.328529594,-6.747810965,0.001407411,0.00302665,194.53125,62.5,1.16E-09,0.693017537,0.000569801,-0.000813945,0.002693026,0.008976203,0.437099067,0.077289729
258,0.000981017,0.001360318,1.86E-06,0.803636441,278.6,287.9,655.9,0.001339961,0.001360318,0.705351576,20.36534212,719,370.9694481,0.001119271,0.001537712,2.38E-06,0.001521013,5.586596151,-7.474293159,0.000981014,-0.000818312,180.078125,35.15625,6.29E-10,0.6929846,0.000556329,-0.00098931,0.00228914,0.007496141,0.400857512,0.076833139
259,0.001427297,0.002165304,4.71E-06,1.229077741,291.8,301.6,685.5,0.003584361,0.002165302,1.086172929,25.58334889,761,123.9044659,0.001617208,0.002432394,5.95E-06,0.002093163,10.78296843,-6.512141585,0.001427286,0.000889311,173.4375,27.734375,1.72E-09,0.693085888,0.002100431,0.001038817,0.003013572,0.014709057,0.180649331,0.142132633
260,0.001282204,0.00198888,4.05E-06,1.191264111,316.1,327.8,741.3,0.003364661,0.001988876,1.064228996,26.29174542,830,290.1931227,0.001436989,0.002192074,4.94E-06,0.001819812,13.76557196,-6.689974066,0.001282232,0.005081099,161.328125,42.578125,9.70E-10,0.692982297,0.003606946,0.001602515,0.00280129,0.013950698,0.226678228,0.137289095
261,0.001260959,0.002003338,4.03E-06,0.961206338,255.3,263.5,597.1,0.002678146,0.002003337,0.838537544,20.90137519,665,-2249.780275,0.0014476,0.00233166,5.45E-06,0.001812023,14.83908319,-6.653036521,0.001260944,0.00025885,202.34375,49.609375,1.34E-09,0.693041022,0.001502859,1.54E-05,0.003137148,0.013776261,0.14955636,0.229819403
262,0.002218448,0.003039408,9.35E-06,2.252025593,345.2,356.9,809.9,0.008299574,0.003039406,1.969981467,37.79688846,888,-2198.11172,0.002538924,0.00344032,1.20E-05,0.003491465,4.603457431,-5.649235999,0.002218459,-0.000138295,171.484375,49.609375,2.56E-09,0.693043836,0.003824278,0.002285977,0.003142814,0.016320667,0.32301372,0.103794045
263,0.001062387,0.001509727,2.58E-06,1.012977983,322.6,337.6,754.8,0.002168573,0.001509724,0.893467874,23.91062955,841,-266.3772301,0.001205926,0.001728535,3.31E-06,0.001597137,9.57609336,-7.124432373,0.001062392,-0.001868642,196.875,54.6875,7.10E-10,0.693105511,0.000951249,-8.39E-05,0.002253143,0.008039104,0.323746129,0.141221176
264,0.001402317,0.001822268,3.76E-06,1.355986283,328.8,342.2,796.7,0.003250082,0.001822267,1.211601909,28.93815724,864,-7174.029324,0.001571247,0.00203966,4.68E-06,0.002274423,1.304184052,-6.842871655,0.001402315,-0.000634368,176.171875,39.0625,1.04E-09,0.693051977,0.00138782,0.000226498,0.002233631,0.006491426,0.539572055,0.078894132
265,0.000946545,0.001666506,3.44E-06,1.118941004,375.7,403.4,967.8,0.003832447,0.001666505,1.053504157,30.12281834,1113,1139.434568,0.001006242,0.001862006,4.37E-06,0.001355214,22.28689568,-6.830410678,0.000946541,0.001053487,181.25,51.171875,7.23E-10,0.693057247,0.011613574,0.010571556,0.002889738,0.014182288,0.312820807,0.150102976
266,0.001017147,0.001488014,2.22E-06,0.907630511,301.8,312.4,702.3,0.001717644,0.001488013,0.786254255,22.08544413,773,-559.4948885,0.001175687,0.001728659,3.00E-06,0.001508404,10.69113878,-7.108525243,0.001017148,0.000278315,206.640625,69.53125,6.73E-10,0.693027705,0.001034929,-0.000134562,0.002398321,0.009762828,0.213033551,0.155720123
267,0.00098038,0.001716534,2.96E-06,0.978088874,338.6,350.4,774.4,0.002615926,0.001716533,0.867636194,24.14091393,885,2680.290576,0.001106435,0.00191451,3.68E-06,0.00131296,22.19581551,-6.845216553,0.000980376,-0.000846726,156.640625,55.46875,7.90E-10,0.693065021,0.002482319,0.001435223,0.002799562,0.014300113,0.146103327,0.253079357
268,0.001284094,0.001910317,3.66E-06,1.229009008,329.6,340.3,772.4,0.003141218,0.001910316,1.101752589,27.3674096,858,2877.663572,0.001434083,0.00208057,4.34E-06,0.001830921,9.795388815,-6.748747535,0.0012841,0.000119579,163.671875,19.53125,1.01E-09,0.693100205,0.002792335,0.001272817,0.002610856,0.013001139,0.278046113,0.14341371
269,0.002584467,0.003308501,1.10E-05,1.236958107,160.8,167.9,394.3,0.004697027,0.003308487,1.103567532,19.81693428,427,41.9311574,0.002903658,0.003723448,1.39E-05,0.004229584,0.3185332,-6.227911917,0.002584449,0.00130117,167.578125,40.625,3.10E-09,0.692971907,0.001402971,-0.001112956,0.004383106,0.010300562,0.517653833,0.066574759
270,0.003021139,0.003924711,1.54E-05,2.276317104,254,262.4,611.6,0.010249158,0.003924703,2.006036016,33.17820025,664,18.93552565,0.003433359,0.004446097,1.98E-05,0.004821635,0.610215056,-5.414295269,0.003021164,6.83E-05,175,63.28125,4.11E-09,0.693024093,0.004208741,0.002486846,0.003822712,0.01350318,0.480291474,0.071226652
271,0.002065186,0.002594937,6.76E-06,2.081351078,332.9,357.1,882.1,0.006453311,0.002594932,1.970187599,39.89184145,954,-891.1221553,0.002183999,0.002763479,7.67E-06,0.003491965,0.277602545,-6.105031683,0.002065154,0.004122854,148.828125,7.8125,1.71E-09,0.69302462,0.001257424,0.000654286,0.002562814,0.009355564,0.47449489,0.045608844
272,0.001522125,0.002371979,5.66E-06,1.20339404,270.5,277.3,631.9,0.003993917,0.002371977,1.074620079,24.48621953,706,-254.3460073,0.001706942,0.002608041,6.84E-06,0.002238896,15.89394618,-6.489770282,0.001522149,0.000302663,169.140625,32.8125,2.10E-09,0.692940906,0.002547976,0.001492852,0.00333827,0.017014654,0.16867911,0.180053382
273,0.00101918,0.00209863,4.41E-06,1.06563487,351,371.4,796.9,0.004226303,0.00209863,0.976374689,26.07841482,958,1625.093168,0.001113516,0.002291716,5.26E-06,0.001278084,41.84468358,-6.459346253,0.001019181,-0.0004159,173.828125,56.25,1.20E-09,0.693025643,0.008932299,0.007380396,0.003593969,0.021073961,0.07496632,0.321914967
274,0.001038151,0.00161776,2.63E-06,1.030340009,333.2,351.3,803,0.002357769,0.001617759,0.932259452,25.65393016,898,4926.922482,0.001148651,0.001781474,3.19E-06,0.001507657,13.38077387,-6.983393904,0.001038151,0.000905317,159.765625,60.15625,6.08E-10,0.693083915,0.00200297,0.000948628,0.002426464,0.010348952,0.129481737,0.168496759
275,0.001325629,0.001893855,3.60E-06,1.416025002,361.1,375.4,870.1,0.003452852,0.001893853,1.271278236,31.42854016,959,-2077.093845,0.001478105,0.002091376,4.39E-06,0.002030643,7.695494939,-6.604934082,0.001325652,0.000618032,168.75,43.75,9.50E-10,0.693061533,0.003125657,0.001263599,0.002392938,0.012169252,0.222092767,0.121329517
276,0.000912728,0.001519599,2.32E-06,1.037331851,378.3,395,897.6,0.002354195,0.001519599,0.927331741,26.96788153,1016,-267.9527766,0.001022002,0.001729098,3.00E-06,0.001283607,22.23796257,-6.860867352,0.000912729,0.000235344,202.734375,80.859375,7.87E-10,0.693040303,0.001966959,0.000897861,0.002316176,0.012768683,0.123192668,0.208189284
277,0.001083543,0.001695733,2.91E-06,0.896649166,280.8,293.3,658.9,0.002160637,0.001695731,0.803989041,21.52881804,742,-4780.1966,0.001210053,0.001870667,3.54E-06,0.001509851,10.33452533,-7.107013915,0.001083517,-0.000531703,174.609375,35.546875,1.12E-09,0.693026056,0.002423704,0.001039423,0.002762114,0.010323889,0.462472795,0.117510704
278,0.00151088,0.002157019,4.91E-06,1.609625878,359.8,371.6,855,0.004703951,0.002157018,1.447422944,32.79737394,958,561.5602608,0.00168195,0.00240537,6.07E-06,0.002268371,8.779509895,-6.349107554,0.001510882,0.001206925,176.171875,48.046875,1.30E-09,0.692983683,0.00187761,0.001479772,0.002570245,0.01242155,0.401403637,0.115964472
279,0.001362815,0.002056221,4.25E-06,1.093207474,275.2,286.1,634.6,0.003020945,0.002056219,0.967598604,23.25649811,710,378.2468533,0.001541901,0.00227871,5.23E-06,0.001950784,9.511608487,-6.72297629,0.00136284,0.001210302,163.671875,39.0625,1.51E-09,0.692831804,0.001689351,0.00029299,0.003022513,0.013024749,0.453675658,0.145204435
280,0.001199425,0.001794912,3.31E-06,1.38862574,391.6,404.5,927.2,0.003409303,0.001794911,1.235408169,31.69970772,1030,-5880.653602,0.001349491,0.002026769,4.22E-06,0.001788448,14.84285402,-6.574281628,0.001199421,0.000691369,183.984375,65.234375,9.11E-10,0.693061327,0.00232709,0.001375364,0.002358834,0.013899577,0.339465069,0.14139368
281,0.001275505,0.001792713,3.24E-06,1.51506682,403.5,419.1,936.7,0.003335831,0.001792712,1.313769741,33.05297984,1030,-808.0050189,0.001472368,0.002056058,4.27E-06,0.001933926,5.62618308,-6.50668565,0.001275515,0.000303599,194.53125,41.015625,9.08E-10,0.693075305,0.00193912,0.000857941,0.002189845,0.01023527,0.540565096,0.06108251
282,0.000953356,0.001461658,2.16E-06,1.08477265,387.9,401.6,881.4,0.002135801,0.001461658,0.940962486,26.88353947,987,-44.34767719,0.001100175,0.001674886,2.84E-06,0.001318005,9.19419282,-6.950453343,0.000953348,-0.001385338,169.140625,51.5625,6.09E-10,0.69308937,0.001012352,0.000140206,0.002189777,0.009072389,0.509874365,0.111937867
283,0.00098441,0.001325108,1.77E-06,0.985871321,336.8,351,810.3,0.001559594,0.001325106,0.869233787,25.15842108,883,70755.46903,0.001117768,0.001513544,2.30E-06,0.001559701,3.891440685,-7.259122611,0.000984426,-0.00067268,172.65625,64.84375,4.66E-10,0.693104244,0.000679502,-0.000622287,0.001992169,0.007539907,0.278267519,0.088989156
284,0.001614841,0.002114443,4.49E-06,1.508604543,315.6,328.6,764.9,0.003743978,0.002114437,1.345162242,30.51176852,833,56.13894195,0.001813227,0.002369241,5.64E-06,0.002638259,1.783277924,-6.471478769,0.001614816,-0.000641466,182.8125,42.1875,1.15E-09,0.693010793,0.001200481,-7.77E-05,0.002489089,0.009358644,0.302749107,0.089176345
285,0.000825246,0.001434041,2.08E-06,0.821130738,340.2,355.6,784.2,0.001867758,0.001434041,0.741896297,22.41277023,899,-3301.639323,0.000914399,0.001527425,2.36E-06,0.001097007,18.88438038,-7.383028888,0.000825238,-0.000427023,170.3125,28.515625,5.18E-10,0.693026637,0.001334323,5.71E-05,0.00249989,0.010106843,0.126876264,0.168139666
286,0.000728749,0.001079842,1.18E-06,0.782496696,365.1,377.9,863.5,0.001122442,0.001079841,0.695955336,22.97681604,955,-513.7961077,0.000820227,0.001190883,1.43E-06,0.001081678,10.77537069,-7.73281916,0.000728748,-0.000141903,162.890625,46.09375,3.17E-10,0.693086307,0.00125567,-2.07E-05,0.001855314,0.007295931,0.166229783,0.154473866
287,0.002149883,0.003126828,1.09E-05,1.317100048,211,220.8,474.4,0.00591934,0.003126816,1.163086505,21.57066603,541,17.84872795,0.002439074,0.003514443,1.39E-05,0.003130352,9.236390111,-6.226353945,0.00214981,0.004385244,168.75,42.96875,3.04E-09,0.69301548,0.002582367,0.001454298,0.004274837,0.014868081,0.313754718,0.269701105
288,0.002293271,0.003687132,1.36E-05,1.618636929,227.2,237.1,598,0.00924531,0.003687128,1.554838069,28.84851311,678,-646.4978777,0.002390896,0.003950076,1.57E-05,0.003422272,20.22735817,-5.739662822,0.002293234,-0.001048742,161.71875,41.796875,4.92E-09,0.693024761,0.005889308,0.004135446,0.00469026,0.028828062,0.144427525,0.343044287
289,0.002609528,0.003531635,1.27E-05,2.102838377,271.6,281.4,653,0.009133718,0.003531631,1.873641461,32.97153639,718,413.1013852,0.002932829,0.003948546,1.59E-05,0.004023446,2.463121036,-5.615690798,0.002609474,0.002400069,164.453125,35.9375,3.84E-09,0.693062948,0.003057122,0.001941533,0.003757849,0.015073686,0.468047383,0.141665494
290,0.001468674,0.002485601,6.29E-06,1.413310247,327,340.4,741.7,0.005301082,0.0024856,1.238092012,28.17815719,843,-1031.026431,0.001678516,0.002823225,8.10E-06,0.001960158,22.24720182,-6.098882133,0.00146866,0.000573093,173.828125,46.875,1.76E-09,0.693054643,0.006151661,0.004390994,0.003447378,0.021078046,0.127087571,0.258675246
291,0.002567894,0.003689608,1.37E-05,2.004173081,265,276.3,637.6,0.009607037,0.003689605,1.805229591,31.92614833,703,4301.400993,0.002854947,0.00401298,1.62E-05,0.003814049,6.75832423,-5.637051304,0.002567877,-0.000938791,158.203125,25.78125,4.73E-09,0.693002282,0.003123009,0.002793376,0.00401749,0.021173556,0.295948332,0.125673475
292,0.001321776,0.002651247,7.04E-06,1.219077913,320.1,329.9,713.3,0.005865537,0.002651246,1.101039678,26.01530302,833,3479.157022,0.001465238,0.002852682,8.15E-06,0.001714649,41.35837692,-6.183044472,0.001321778,5.53E-05,164.453125,34.765625,2.16E-09,0.693065406,0.007179399,0.005972031,0.004271219,0.025101894,0.08563502,0.282575043
293,0.000818565,0.001236704,1.53E-06,0.829172997,348.2,359.3,811.9,0.001377396,0.001236704,0.735890345,22.97980855,899,1343.676131,0.000923355,0.001351736,1.83E-06,0.001207533,11.58632083,-7.552005727,0.000818573,-0.000501764,165.234375,37.5,3.60E-10,0.692932603,0.000889384,-0.000381861,0.002099047,0.008679677,0.171872681,0.122536504
294,0.00087927,0.001783461,3.19E-06,0.75653556,292.2,306.8,666.2,0.002533895,0.00178346,0.699019294,20.11348272,795,-16524.29198,0.000952816,0.001895916,3.60E-06,0.001116764,38.2443153,-7.074411024,0.00087926,0.000937832,172.65625,26.5625,1.07E-09,0.693037726,0.004018536,0.002782167,0.003381549,0.017442736,0.091915105,0.234320674
295,0.002406012,0.004177783,1.78E-05,1.59468634,223,231.9,497.9,0.010529483,0.004177781,1.419546869,24.53390959,590,15864.07932,0.002707447,0.00474565,2.31E-05,0.002967752,15.78688654,-5.443115893,0.002405943,-0.000761093,185.15625,44.53125,5.90E-09,0.692945087,0.01413408,0.012633543,0.006261012,0.028248534,0.137257646,0.283536018
296,0.001407539,0.002952865,8.76E-06,1.000285702,246.6,256.4,527.9,0.005666599,0.002952864,0.910677947,20.16381768,647,134.2556365,0.00154843,0.003148108,9.96E-06,0.001550662,25.67239603,-6.270226828,0.001407549,0.00115591,164.453125,23.046875,3.39E-09,0.693023522,0.012903543,0.012028506,0.005587675,0.02278576,0.077694658,0.336531553
297,0.001047934,0.001579183,2.51E-06,0.867446824,279.1,289.6,649.4,0.001795556,0.00157918,0.750320856,20.65717213,716,-652.5456654,0.001213212,0.001861549,3.48E-06,0.001564664,12.03516695,-7.001139275,0.001047928,-0.000781889,189.0625,80.859375,9.09E-10,0.693025698,0.00027933,-0.001001115,0.002616066,0.010324252,0.198310603,0.19327104
298,0.001104029,0.002191096,4.83E-06,0.832008745,258.8,268.1,568.4,0.003316409,0.002191095,0.75846762,19.18404161,687,988.9694276,0.001212841,0.002388666,5.74E-06,0.001335625,29.4951792,-6.700164532,0.001104025,-0.000457989,163.28125,20.3125,1.97E-09,0.692815192,0.005503688,0.004580617,0.004271725,0.019061548,0.112064889,0.463224242
299,0.002203103,0.002821366,8.02E-06,1.288482819,197,204,479.2,0.004152315,0.002821359,1.141207298,22.22948423,518,-1201.338674,0.00249223,0.003208111,1.04E-05,0.003583791,0.61368994,-6.325034809,0.002203131,-0.000431332,188.671875,57.03125,2.08E-09,0.692982178,0.00231512,4.71E-05,0.003542931,0.009947284,0.597906282,0.089431861
300,0.001233394,0.001590635,2.57E-06,1.050108068,288.5,296.8,693.6,0.001927655,0.001590634,0.925045345,24.04610691,750,1338.899481,0.001402013,0.00180788,3.32E-06,0.002028303,1.594374996,-7.102755552,0.001233398,0.00062469,180.859375,54.6875,7.75E-10,0.693037183,0.000533334,-0.000841348,0.002276287,0.006512986,0.407002373,0.057700846
301,0.001385202,0.001785253,3.26E-06,1.242872925,304.3,316.4,727,0.002564446,0.001785252,1.090154026,26.7084012,787,-1423.069317,0.001581263,0.002031131,4.23E-06,0.00224724,0.825846678,-6.827377607,0.001385205,-0.001303758,173.828125,53.125,8.82E-10,0.693037428,0.000762389,-0.00068343,0.00233466,0.007280349,0.451167403,0.056626544
302,0.001073832,0.001475672,2.19E-06,0.682986758,212,219.3,509.1,0.001226395,0.001475669,0.600272218,16.50995023,559,213.7590203,0.001223991,0.001688796,2.87E-06,0.001662905,4.094246654,-7.51304004,0.001073848,0.000805172,183.59375,50.390625,5.74E-10,0.693016131,0.001073346,-0.001189407,0.002782671,0.007039999,0.361428162,0.121348189
303,0.001112286,0.002047171,6.28E-06,1.413864026,431.8,448.1,968.7,0.007004027,0.00204717,1.240198924,32.24674377,1115,-521.8907179,0.001269178,0.002337109,8.21E-06,0.00149596,22.41352995,-6.439618004,0.001112281,8.17E-05,194.53125,52.734375,1.73E-09,0.6931056,0.033927315,0.032178985,0.003883835,0.019274376,0.275750298,0.210485985
